"columns","rows","columnnames","rownames","correlation_vec","reg_coeff","reg_const","stat_sig","sample_size"
259,672,"skole11","påvifor7",-0.396614889769051,-0.47191011235955,2.62921348314607,0.0496569738720744,41141
673,258,"påvifor8","skole10",0.404577389939339,0.278260869565218,1.55652173913043,0.0498815551675645,68260
321,385,"vennkont4","samftil9",0.35510050150111,0.361413043478261,1.90489130434782,0.049962279755394,65176
701,594,"sextrak4","helsest3_5",0.240442300770892,0.578124999999998,1.421875,0.050004696978658,21557
184,214,"trygg4","energru2",-0.173527515917086,-0.104437806699381,1.6865799018562,0.0501281990558626,53955
72,229,"lønnarb2","alknei4",-0.172653915879691,-0.469237079573424,3.16488925348646,0.0503940102339485,57598
295,260,"fritid4","skole12",-0.168627330771602,-0.113029827315542,1.62668759811617,0.0505739405254891,67613
220,281,"rusfarl6","skulktim1",0.245275397031666,0.153761427469986,1.82465029188237,0.0507624422383577,38312
225,267,"alknei1","skoletime5",-0.342169031353948,-0.185840707964602,1.74926253687316,0.0512824631246416,33057
315,353,"nettkont2","someprob6",-0.1706072074607,-0.329382716049384,2.60938271604938,0.0513811833930235,47036
678,731,"påviven4","skolvansk4",0.237205801263862,0.13323201621074,1.98758865248227,0.0514532648625383,32396
370,215,"doping14","energru3",-0.157692641130312,-0.17243816254417,2.27255594817432,0.0515644442743529,53888
765,212,"søvnprob2","enernei6",0.313700459996988,0.357336956521739,0.728260869565217,0.0518081862032975,47389
389,716,"alvor2","skjermtid3_4",-0.222427019440018,-0.537842190016104,4.1304347826087,0.0518597513916786,115420
379,593,"samftil1","helsest3_4",0.204415850953488,0.503968253968254,1.88888888888889,0.051940998676049,21578
495,291,"alkskaf2_5","framtid4",0.294808817725416,0.0583941605839414,1.83394160583942,0.0520570563656886,145754
282,236,"skulktim2","alkomg4",0.194705905616094,0.156344940406637,1.07291423229726,0.0522339171867379,41590
390,719,"alvor3","skjermtid3_7",-0.221926696683347,-0.572199730094469,3.25641025641026,0.0524027750161383,115420
390,460,"alvor3","alkpress1",-0.178195287775672,-0.344455594581034,3.24987456096338,0.0525122247007037,56553
225,266,"alknei1","skoletime4",0.340412348192041,0.216599190283401,0.815789473684211,0.0525676302044433,33040
211,389,"enernei5","alvor2",0.418426874398598,0.469827586206897,0.55603448275862,0.0526201980847872,38746
670,480,"påvifor5","alkprob18",-0.229224314785192,-0.272727272727274,2.72727272727273,0.0527617206861668,40841
570,730,"forhfor12","skolvansk3",-0.178688388586842,-0.0866813833701251,1.73186166298749,0.0528675489399187,32382
211,184,"enernei5","trygg4",-0.237519040334715,-0.389897843359819,2.59761634506243,0.0529431495284233,49903
362,318,"friluft10","vennkont1",0.345065644630976,0.431034482758621,3.05172413793103,0.0530881896262298,27785
318,301,"vennkont1","kultmnd1",-0.191077279191146,-0.550505050505051,3.65151515151515,0.0531857681679215,65870
207,181,"enernei1","trygg1",0.233613876890931,0.633802816901409,1.08450704225352,0.0533699979420531,50124
519,29,"bøker2","skole4",0.315627006011491,0.227528089887641,0.963483146067416,0.0535665198128462,616180
671,256,"påvifor6","skole8",0.390566732942472,0.272727272727273,1.81818181818182,0.0535672709348519,68638
382,260,"samftil10","skole12",-0.185136630850204,-0.260103092783505,3.63113402061856,0.0539428701659234,67613
670,256,"påvifor5","skole8",0.389691549988233,0.289256198347108,1.41322314049587,0.0541524130533885,68638
225,265,"alknei1","skoletime3",0.338198836542461,0.251381215469613,0.732044198895028,0.0542232964439589,32986
379,340,"samftil1","spillvikt3",0.35475052860842,0.396496815286624,1.61624203821656,0.0544079154617309,29484
217,181,"energru6","trygg1",-0.169667052186681,-0.281056406912295,3.45712422562765,0.0545741180488469,50124
386,755,"samftil13","spilltid3_7",-0.160435902393274,-0.44340425531915,2.72340425531915,0.0547425637542622,141689
563,611,"forhfor5","kultmnd3",-0.197705442202445,-0.136822052891081,1.82855221873599,0.0547965031878484,20765
211,375,"enernei5","poldelt1",-0.208510486148487,-0.642094017094018,3.10363247863248,0.0554907125380005,44662
355,318,"friluft2","vennkont1",0.341617890993128,0.404388714733542,2.4012539184953,0.0556692497295704,27785
584,390,"fritid18","alvor3",-0.187874646052175,-0.0860826926569408,1.50372298565288,0.0561538484201772,38510
195,265,"kroppsbilde7","skoletime3",0.402676621110041,0.47680412371134,1.46649484536082,0.0567767150333826,32986
564,732,"forhfor6","skolvansk5",-0.175477429591725,-0.117031105635972,1.94595010779181,0.0573469944132895,32444
268,280,"skoleangst1","skulkgr3",0.228151598233633,0.183980967486122,1.8406026962728,0.0574830415328218,78424
214,371,"energru2","doping15",-0.152849628723507,-0.302919708029199,3.17445255474453,0.0575998018378952,40929
728,676,"skolvansk1","påviven2",-0.227848405186789,-0.442528735632184,3.50492610837438,0.0578244186733572,40301
182,215,"trygg2","energru3",-0.167867649738382,-0.0943311112224953,1.67465289960403,0.0582199269694223,53888
210,84,"enernei4","alkodebut",-0.22399493690297,-0.211111111111111,2.60555555555556,0.0585567255012446,66874
682,480,"påviven8","alkprob18",-0.23762944502796,-0.193996664813786,2.89827682045581,0.0586579145861168,40841
156,217,"oppdragelse3","energru6",-0.249635596200116,-0.105515587529976,1.51079136690647,0.0587817473334845,53537
595,380,"helsest3_6","samftil3",0.198872477826338,0.0631026659103799,0.0297787861599548,0.0587819936554864,65869
338,226,"spillvikt1","alknei7",0.202233654337362,1.05060240963856,1.29879518072289,0.0588156627433605,30066
677,479,"påviven3","alkprob17",0.233279368417283,0.213656387665199,1.9662261380323,0.0594218932798419,40883
297,764,"fritid17","søvnprob12",-0.182775233772458,-0.305411926921752,2.36194415718718,0.0595188403993943,34694
268,204,"skoleangst1","skolemat3",-0.330983772821855,-0.378151260504202,2.36414565826331,0.0599087655505449,37254
181,214,"trygg1","energru2",-0.166547536247511,-0.0948367825901429,1.48965222957116,0.060253905610133,53955
476,671,"alkprob14","påvifor6",0.222511574196637,0.166666666666666,0.763888888888892,0.0602915294450121,43691
673,476,"påvifor8","alkprob14",0.220936326524942,0.254172015404365,2.21437740693197,0.0603286307758428,40984
378,496,"poldelt5","alkskaf2_6",0.209428125761894,0.117482517482517,1.72867132867133,0.0605971574103726,40602
374,269,"polint4","skoleangst2",-0.306633979726933,-0.333976833976833,3.94015444015444,0.0611422480994474,21880
360,318,"friluft8","vennkont1",0.334358774995483,0.371473354231975,3.39184952978056,0.0614274726345632,27785
385,340,"samftil9","spillvikt3",0.345488345087784,0.410828025477707,2.27707006369427,0.0614896307473069,29484
318,354,"vennkont1","friluft1",0.329063621426698,0.268882175226586,1.59214501510574,0.0614983459855564,67825
320,305,"vennkont3","kultår7",-0.185688234345596,-0.899135446685883,4.3314121037464,0.0616880292832303,40804
681,207,"påviven7","enernei1",-0.215248801000253,-0.216216216216216,2.56756756756757,0.0618527945218533,51271
622,172,"media3","persprob4",-0.274493829709223,-0.592171717171718,5.32828282828283,0.0618729770522217,461489
493,731,"alkskaf2_3","skolvansk4",-0.344592566340053,-0.0866510538641687,2.16861826697892,0.0622110565594882,32396
388,327,"alvor1","spilltid2_5",-0.153063440660615,-0.326902074990899,4.07317073170732,0.0623723467378298,147458
376,504,"poldelt2","alktype3",-0.20796041030616,-0.0509141402453133,2.01226567924091,0.0624655517713161,54875
339,315,"spillvikt2","nettkont2",-0.186061504487556,-0.209801488833747,3.60086848635236,0.0624731960537738,91953
256,680,"skole8","påviven6",0.394516417761663,0.562500000000001,1.375,0.0624756966560799,39648
208,681,"enernei2","påviven7",0.215964412969796,0.330278128950696,1.5224399494311,0.0627555867365858,36976
752,386,"spilltid3_4","samftil13",-0.155185050720729,-0.0568802228412256,0.514206128133705,0.0632743869097447,44650
206,388,"energi1","alvor1",-0.205994873419619,-0.313402502941491,4.8045780297358,0.063354903633407,38859
426,624,"helsetje3","media5",0.27268234553224,0.389534883720931,1.33139534883721,0.063683197827569,135688
292,496,"framtid7","alkskaf2_6",0.28495013808837,0.333333333333333,0.666666666666667,0.0640133804754348,40602
218,267,"alko2","skoletime5",-0.192725469258115,-0.182352941176471,1.76584440227704,0.0641936639279493,33057
264,228,"skoletime2","alknei3",0.325724638580767,0.464285714285715,1.1547619047619,0.0643413399165151,59501
678,734,"påviven4","skolvansk7",0.225457056437698,0.180369989722507,1.65724563206577,0.0645189502627509,32349
214,182,"energru2","trygg2",-0.163784294812592,-0.282539682539683,3.01111111111111,0.0646999894191284,50004
303,563,"kultmnd5","forhfor5",-0.189151020911438,-0.227941176470588,2.15257352941176,0.0649334583375323,36260
787,209,"venner4","enernei3",-0.150916870227385,-0.134943396226415,3.67936603773584,0.0652622496740861,48967
453,387,"alknei9","polholdn1",0.310012938826548,0.157267672756156,0.953931691818904,0.0657593197224752,19855
214,399,"energru2","skolehels7",-0.198085533291361,-0.305861868833429,3.56993615786418,0.0658908950250791,30292
671,479,"påvifor6","alkprob17",0.217945788018887,0.200557103064067,2.05756731662024,0.065894339528434,40883
268,262,"skoleangst1","karforn1",0.334040874881077,0.507936507936508,0.904761904761905,0.0662704942658191,181116
84,228,"alkodebut","alknei3",-0.78086880944303,-1.66666666666667,6.33333333333334,0.0667665448119881,59501
84,229,"alkodebut","alknei4",-0.78086880944303,-1.66666666666667,6.33333333333334,0.0667665448119881,57598
84,230,"alkodebut","alknei5",-0.78086880944303,-1.66666666666667,6.33333333333334,0.0667665448119881,59396
229,84,"alknei4","alkodebut",-0.78086880944303,-0.365853658536585,2.90243902439024,0.0667665448119882,66874
230,84,"alknei5","alkodebut",-0.78086880944303,-0.365853658536585,2.90243902439024,0.0667665448119882,66874
299,763,"fritid11","søvnprob11",-0.175358441405553,-0.109217587797759,1.54533471424536,0.0668931736561063,34742
390,706,"alvor3","skjermtid2_2",0.209741149405974,1.09722222222222,2.90277777777778,0.0671319981800227,116721
377,225,"poldelt4","alknei1",-0.296174438879546,-0.111111111111111,2.11111111111111,0.067138059544019,59653
621,92,"media2","medik1",0.268454808161071,0.166845493562232,1.08476394849786,0.0680723461231036,617459
306,376,"kultår8","poldelt2",-0.165743480942968,-0.354037267080738,1.92546583850931,0.0680778623685833,44531
215,184,"energru3","trygg4",-0.161435842722222,-0.276277157956547,3.07251908396947,0.0686857137395742,49903
576,387,"friluft3","polholdn1",-0.151863019318262,-0.147047970479705,5.0461254612546,0.06921292641328,19855
279,318,"skulkgr2","vennkont1",0.228590856882376,0.0255192878338279,0.93946587537092,0.0692443555321263,27785
321,355,"vennkont4","friluft2",0.330634981681106,0.347851335656214,1.93960511033682,0.0692589726852583,67480
115,625,"skjermtid1","media6",-0.267143072526625,-1.00657894736842,5.81578947368422,0.0694820213543715,135386
215,401,"energru3","skolehels8",-0.193074267758788,-0.393832153690597,3.76592517694641,0.0698614895087901,30229
667,477,"påvifor2","alkprob15",0.211425550688924,0.352187833511207,1.73212379935966,0.0705615545894788,40914
726,208,"skolint9","enernei2",0.23696747882367,0.19336569579288,1.86488673139159,0.0707512366224771,50338
723,215,"skolint4","energru3",0.231028268886461,0.138654387311333,3.22154003581479,0.0708209152612796,53888
743,732,"sosmedia2_4","skolvansk5",0.333913548451873,0.260162601626016,-0.75609756097561,0.071330612598577,32444
84,227,"alkodebut","alknei2",-0.773020682523926,-1.75,6.75000000000001,0.0714324728218695,61126
455,206,"alko4","energi1",0.381784266173093,0.315303430079156,1.76385224274406,0.0722297956701974,109088
379,260,"samftil1","skole12",-0.171220799852818,-0.237377615665195,2.88375887886351,0.0723680183054195,67613
304,322,"kultår1","vennkont5",-0.176735310683015,-0.0638905296318173,1.39279385705847,0.072697380681359,27678
186,600,"søvnprob7","idrlagnei5",0.276228598819836,0.3575,0.987499999999999,0.0729658880621952,26482
389,228,"alvor2","alknei3",-0.294165834430923,-0.684210526315788,4.57894736842105,0.0730234801855702,59501
590,702,"helsest3_1","sextrak5",0.220442376450884,0.284848484848485,0.096969696969697,0.0730426978205021,71972
266,390,"skoletime4","alvor3",-0.337210552835692,-0.218112244897959,2.54081632653061,0.073636136249338,38510
632,624,"mobbdig5","media5",-0.260459197005658,-0.329545454545455,6.11363636363637,0.0737842648162175,135688
211,677,"enernei5","påviven3",0.207632863254863,0.2822631913541,1.26891290527654,0.0738588438576007,40228
388,764,"alvor1","søvnprob12",-0.175117605416788,-0.284574468085107,4.36843971631206,0.0739738023924771,34694
228,266,"alknei3","skoletime4",0.314600373531289,0.224696356275303,0.921052631578948,0.0745627907026476,33040
216,766,"energru4","søvnprob3",0.318996542253751,0.180904522613066,3.42211055276382,0.0751507079079369,53166
378,505,"poldelt5","alktype4",-0.197341740630603,-0.0412985017287746,2.02151363810987,0.0755531412517291,55366
181,306,"trygg1","kultår8",0.395781955934523,0.509090909090909,0.727272727272728,0.0757357470532432,40632
479,672,"alkprob17","påvifor7",0.20908810764904,0.204057971014493,0.883478260869566,0.0758492152545765,41141
770,299,"søvnprob8","fritid11",-0.169969063899681,-0.332524271844662,2.98980582524272,0.0758603484339586,329026
293,625,"nærmiljø6","media6",0.258616832494572,0.586206896551724,1.46551724137931,0.0759224698510614,135386
155,208,"oppdragelse2","enernei2",-0.38575837490523,-0.119047619047619,1.4047619047619,0.076209584751337,50338
306,183,"kultår8","trygg3",0.394853252372436,0.35,0.607142857142858,0.0764876921818834,49919
765,211,"søvnprob2","enernei5",0.27926331654799,0.284362549800797,1.36503984063745,0.077023083511939,49384
477,669,"alkprob15","påvifor4",0.207834996477935,0.107871720116618,0.854227405247813,0.0776620210733963,53274
226,299,"alknei7","fritid11",0.239922999782737,0.120253164556962,1.0126582278481,0.0776785564430309,329026
476,676,"alkprob14","påviven2",0.218646778012651,0.173076923076923,0.71153846153846,0.0777716150217011,40301
315,340,"nettkont2","spillvikt3",-0.176297931894352,-0.12753585734591,2.40857991988629,0.0778061568670311,29484
478,333,"alkprob16","spillprob3",-0.163988808117625,-0.365942028985507,2.19927536231884,0.0785750093834462,232946
155,214,"oppdragelse2","energru2",-0.230218585505319,-0.0896292820272173,1.40215861098076,0.0794042272333533,53955
333,477,"spillprob3","alkprob15",-0.163473951966206,-0.153661464585835,1.96398559423769,0.0795305423983701,40914
215,455,"energru3","alko4",-0.412003356963242,-0.337638376383764,3.27675276752768,0.0796392124808076,30359
519,517,"bøker2","atfpro22",-0.28763345468146,-0.332730560578661,1.97287522603978,0.079932341580554,222862
770,388,"søvnprob8","alvor1",-0.169987424363746,-0.166454406520632,3.17205807437596,0.0800365199887965,38859
673,475,"påvifor8","alkprob13",0.207658791933123,0.195261079420799,2.25625274243089,0.080059689329069,41047
397,321,"hatytring8","vennkont4",-0.171595496809601,-0.0979080760333904,1.65709544403097,0.0800683474924501,27616
294,260,"fritid3","skole12",-0.150394844410161,-0.103494324504785,1.60004451368795,0.0805236466628771,67613
288,749,"skolprob3","spilltid3_1",-0.163588229693208,-0.232307692307692,1.34,0.0806525407747203,141689
676,210,"påviven2","enernei4",0.201553922250511,0.159156976744186,1.83720930232558,0.0808193096071559,50218
258,676,"skole10","påviven2",0.371512096736079,0.540740740740741,1.35555555555556,0.0809074839469022,40301
213,388,"energru1","alvor1",-0.228954049829079,-0.0944013077237435,1.64814058030241,0.0811149904159103,38859
362,222,"friluft10","rusfarl3",-0.172312694220159,-0.189618392984121,4.85612704432329,0.0817740610089437,129609
681,256,"påviven7","skole8",0.379128813185302,0.227586206896552,1.87931034482759,0.0818389458643987,68638
268,202,"skoleangst1","skolemat1",-0.301979372137766,-0.194312796208531,2.65876777251185,0.0826085086932051,37628
519,560,"bøker2","foreldre9",-0.288946088246104,-0.207848837209302,2.02470930232558,0.0828332173912129,265764
382,322,"samftil10","vennkont5",0.316258357530359,0.260252365930599,2.5378548895899,0.0830432454041902,27678
208,682,"enernei2","påviven8",0.201451657402639,0.3875,1.285,0.0830714069227953,36765
479,669,"alkprob17","påvifor4",0.203739512260097,0.199416909620991,0.973760932944608,0.0838286587507588,53274
770,296,"søvnprob8","fritid5",-0.166315597309737,-0.222183507549361,2.99686411149826,0.0839117277572462,330181
156,215,"oppdragelse3","energru3",-0.228739728585738,-0.086621751684312,1.39942252165544,0.0841519674271918,53888
211,681,"enernei5","påviven7",0.201751105290492,0.275324675324675,1.3012987012987,0.0847519858591697,36976
265,229,"skoletime3","alknei4",0.309480687246064,0.390909090909091,1.51818181818182,0.0847731575113796,57598
380,320,"samftil3","vennkont3",-0.308999504525357,-0.20735524256651,4.18153364632238,0.0852837122799744,27579
183,305,"trygg3","kultår7",0.384260653723485,0.328125,1.19791666666667,0.0854642302934591,40804
769,216,"søvnprob6","energru4",0.303655338031425,0.481203007518795,-0.323308270676685,0.0858080991999812,53553
359,319,"friluft7","vennkont2",0.308166775680683,0.512820512820513,2.91666666666667,0.0861728407631638,27781
479,327,"alkprob17","spilltid2_5",-0.155948857160902,-0.21311475409836,1.39344262295082,0.0862920508067394,147458
770,389,"søvnprob8","alvor2",-0.166619080075494,-0.184972990669504,3.20723522671469,0.0862921320224539,38746
186,738,"søvnprob7","snus3",-0.278229464214334,-0.747422680412372,3.2319587628866,0.0863343497243005,25666
336,477,"spillprob6","alkprob15",-0.160600135284008,-0.117528271405493,2.01777059773829,0.0864225446218541,40914
280,320,"skulkgr3","vennkont3",0.211034260059709,0.148038245961095,1.18166831519947,0.0864834332224235,27579
709,388,"skjermtid2_5","alvor1",0.195265778235761,0.0465299684542586,0.740536277602523,0.0866699088527621,38859
321,303,"vennkont4","kultmnd5",-0.170476178445558,-0.305185704274702,3.52838121934128,0.086699789482085,65366
214,388,"energru2","alvor1",0.224803711082983,0.212913771965672,1.61176951369023,0.0869352720652193,38859
322,354,"vennkont5","friluft1",0.307411338318502,0.312108559498956,2.29436325678497,0.0869855729949295,67825
678,729,"påviven4","skolvansk2",0.209029655450174,0.130817610062893,1.94937106918239,0.0871366186681356,23262
317,375,"nettmøte1","poldelt1",-0.160762448229128,-0.203557312252965,1.88537549407115,0.0875085279571673,44662
730,493,"skolvansk3","alkskaf2_3",-0.322752812971558,-1.25641025641026,5.5897435897436,0.0876981735005426,40513
265,194,"skoletime3","kroppsbilde9",-0.363989996782368,-0.321285140562249,3.1285140562249,0.0877428543838125,118646
353,307,"someprob6","kultår9",-0.156376253462658,-0.16781836130306,1.78051990786443,0.0880833943428094,39582
377,462,"poldelt4","alkpress3",-0.187740147579208,-0.108175473579262,2.0284147557328,0.0892055731760079,56268
207,237,"enernei1","rusholdn11",-0.152518519399947,-0.295665634674925,2.03250773993809,0.0895026395576933,33768
226,296,"alknei7","fritid5",-0.228526522253561,-0.109422492401216,1.4741641337386,0.0902532529660182,330181
519,75,"bøker2","nærtilb3",-0.278609023824958,-0.200842696629213,2.03370786516854,0.0903009606143522,603145
227,375,"alknei2","poldelt1",-0.267459139934293,-0.247619047619048,1.58095238095238,0.0909196344951528,44662
387,228,"polholdn1","alknei3",-0.270216259546085,-0.562499999999999,4.18749999999999,0.0917306499070547,59501
681,259,"påviven7","skole11",-0.367788086720996,-0.257009345794393,2.87383177570093,0.0921816875507239,68314
611,570,"kultmnd3","forhfor12",-0.173620500907372,-0.248848987108656,2.11671270718232,0.0924436427742042,36193
207,761,"enernei1","søvnprob1",0.262758192935847,0.340277777777778,1.0625,0.0927313213950853,53598
377,305,"poldelt4","kultår7",-0.153706896062801,-0.0479719188767557,2.0097503900156,0.0937133751498535,40804
195,266,"kroppsbilde7","skoletime4",0.357663890461482,0.457831325301205,1.53012048192771,0.0938178408534659,33040
423,624,"persprob1","media5",-0.247204574682966,-0.315406976744186,2.07122093023256,0.0938899124830001,135688
762,292,"søvnprob10","framtid7",0.214292854524772,0.324074074074074,1.52777777777778,0.0944266562354696,196829
155,245,"oppdragelse2","ruskjør3",0.249451217041603,0.384615384615385,0.615384615384614,0.0945548601695274,225375
564,731,"forhfor6","skolvansk4",-0.155119920770767,-0.0823134622976708,1.73489932885906,0.0949216933192668,32396
676,479,"påviven2","alkprob17",0.207247537621609,0.171806167400882,2.22026431718062,0.0949788406743398,40883
340,360,"spillvikt3","friluft8",0.310382956390705,0.305555555555556,1.38888888888889,0.0950544527167767,58259
283,264,"skulktim3","skoletime2",0.210368297905823,0.442307692307692,1.00721153846154,0.095215439830844,33256
560,625,"foreldre9","media6",-0.245655911597511,-0.629411764705883,3.13529411764706,0.0960333455497497,135386
678,209,"påviven4","enernei3",0.195831173433788,0.125773776027012,2.24479459763647,0.0968293779582567,48967
362,457,"friluft10","alkomg1",0.230414754731936,0.293974732750241,3.31243926141886,0.0969418999558926,389559
564,121,"forhfor6","relig2",0.199925822537636,0.192357234864749,0.715757835981109,0.0970391423064674,421623
731,742,"skolvansk4","sosmedia2_3",-0.308353639857088,-1.16,3.16,0.0973506207914977,67510
156,214,"oppdragelse3","energru2",-0.219501261920445,-0.0829935236267691,1.37131206524346,0.0978149969704207,53955
198,241,"fysselvb2","rusholdn13",-0.155749900773131,-0.282392026578074,3.42524916943522,0.0979769244324946,32354
728,670,"skolvansk1","påvifor5",-0.195072671225024,-0.358245614035088,3.21087719298246,0.098154940369929,43831
387,230,"polholdn1","alknei5",0.275953664146723,0.674603174603175,2.53968253968254,0.0982849069893446,59396
770,262,"søvnprob8","karforn1",0.268531084281858,0.49404761904762,1.61309523809524,0.0983447099144908,181116
359,613,"friluft7","læring7",0.240803753743492,0.313330279431975,2.03847915712322,0.0992046581529322,24946
